4385,8,1/1/2017 12:00:00 AM,1/1/2017 12:00:00 AM
4386,89,1/1/2017 6:00:00 AM,1/1/2017 6:00:00 AM
4387,5,1/1/2017 12:00:00 PM,1/1/2017 12:00:00 PM
4388,75,1/1/2017 6:00:00 PM,1/1/2017 6:00:00 PM
4389,14,1/2/2017 12:00:00 AM,1/2/2017 12:00:00 AM
4390,60,1/2/2017 6:00:00 AM,1/2/2017 6:00:00 AM
4391,92,1/2/2017 12:00:00 PM,1/2/2017 12:00:00 PM
4392,63,1/2/2017 6:00:00 PM,1/2/2017 6:00:00 PM
4393,97,1/3/2017 12:00:00 AM,1/3/2017 12:00:00 AM
4394,70,1/3/2017 6:00:00 AM,1/3/2017 6:00:00 AM
4395,65,1/3/2017 12:00:00 PM,1/3/2017 12:00:00 PM
4396,54,1/3/2017 6:00:00 PM,1/3/2017 6:00:00 PM
4397,29,1/4/2017 12:00:00 AM,1/4/2017 12:00:00 AM
4398,33,1/4/2017 6:00:00 AM,1/4/2017 6:00:00 AM
4399,16,1/4/2017 12:00:00 PM,1/4/2017 12:00:00 PM
4400,61,1/4/2017 6:00:00 PM,1/4/2017 6:00:00 PM
4401,3,1/5/2017 12:00:00 AM,1/5/2017 12:00:00 AM
4402,12,1/5/2017 6:00:00 AM,1/5/2017 6:00:00 AM
4403,51,1/5/2017 12:00:00 PM,1/5/2017 12:00:00 PM
4404,35,1/5/2017 6:00:00 PM,1/5/2017 6:00:00 PM
4405,80,1/6/2017 12:00:00 AM,1/6/2017 12:00:00 AM
4406,78,1/6/2017 6:00:00 AM,1/6/2017 6:00:00 AM
4407,44,1/6/2017 12:00:00 PM,1/6/2017 12:00:00 PM
4408,33,1/6/2017 6:00:00 PM,1/6/2017 6:00:00 PM
4409,27,1/7/2017 12:00:00 AM,1/7/2017 12:00:00 AM
4410,0,1/7/2017 6:00:00 AM,1/7/2017 6:00:00 AM
4411,34,1/7/2017 12:00:00 PM,1/7/2017 12:00:00 PM
4412,19,1/7/2017 6:00:00 PM,1/7/2017 6:00:00 PM
4413,27,1/8/2017 12:00:00 AM,1/8/2017 12:00:00 AM
4414,41,1/8/2017 6:00:00 AM,1/8/2017 6:00:00 AM
4415,78,1/8/2017 12:00:00 PM,1/8/2017 12:00:00 PM
4416,11,1/8/2017 6:00:00 PM,1/8/2017 6:00:00 PM
4417,14,1/9/2017 12:00:00 AM,1/9/2017 12:00:00 AM
4418,43,1/9/2017 6:00:00 AM,1/9/2017 6:00:00 AM
4419,7,1/9/2017 12:00:00 PM,1/9/2017 12:00:00 PM
4420,2,1/9/2017 6:00:00 PM,1/9/2017 6:00:00 PM
4421,40,1/10/2017 12:00:00 AM,1/10/2017 12:00:00 AM
