2921,63,1/1/2016 12:00:00 AM,1/1/2016 12:00:00 AM
2922,72,1/1/2016 6:00:00 AM,1/1/2016 6:00:00 AM
2923,38,1/1/2016 12:00:00 PM,1/1/2016 12:00:00 PM
2924,19,1/1/2016 6:00:00 PM,1/1/2016 6:00:00 PM
2925,75,1/2/2016 12:00:00 AM,1/2/2016 12:00:00 AM
2926,63,1/2/2016 6:00:00 AM,1/2/2016 6:00:00 AM
2927,11,1/2/2016 12:00:00 PM,1/2/2016 12:00:00 PM
2928,16,1/2/2016 6:00:00 PM,1/2/2016 6:00:00 PM
2929,4,1/3/2016 12:00:00 AM,1/3/2016 12:00:00 AM
2930,69,1/3/2016 6:00:00 AM,1/3/2016 6:00:00 AM
2931,75,1/3/2016 12:00:00 PM,1/3/2016 12:00:00 PM
2932,76,1/3/2016 6:00:00 PM,1/3/2016 6:00:00 PM
2933,97,1/4/2016 12:00:00 AM,1/4/2016 12:00:00 AM
2934,24,1/4/2016 6:00:00 AM,1/4/2016 6:00:00 AM
2935,86,1/4/2016 12:00:00 PM,1/4/2016 12:00:00 PM
2936,72,1/4/2016 6:00:00 PM,1/4/2016 6:00:00 PM
2937,32,1/5/2016 12:00:00 AM,1/5/2016 12:00:00 AM
2938,71,1/5/2016 6:00:00 AM,1/5/2016 6:00:00 AM
2939,34,1/5/2016 12:00:00 PM,1/5/2016 12:00:00 PM
2940,56,1/5/2016 6:00:00 PM,1/5/2016 6:00:00 PM
2941,59,1/6/2016 12:00:00 AM,1/6/2016 12:00:00 AM
2942,53,1/6/2016 6:00:00 AM,1/6/2016 6:00:00 AM
2943,18,1/6/2016 12:00:00 PM,1/6/2016 12:00:00 PM
2944,19,1/6/2016 6:00:00 PM,1/6/2016 6:00:00 PM
2945,29,1/7/2016 12:00:00 AM,1/7/2016 12:00:00 AM
2946,12,1/7/2016 6:00:00 AM,1/7/2016 6:00:00 AM
2947,87,1/7/2016 12:00:00 PM,1/7/2016 12:00:00 PM
2948,37,1/7/2016 6:00:00 PM,1/7/2016 6:00:00 PM
2949,17,1/8/2016 12:00:00 AM,1/8/2016 12:00:00 AM
2950,48,1/8/2016 6:00:00 AM,1/8/2016 6:00:00 AM
2951,14,1/8/2016 12:00:00 PM,1/8/2016 12:00:00 PM
2952,9,1/8/2016 6:00:00 PM,1/8/2016 6:00:00 PM
2953,4,1/9/2016 12:00:00 AM,1/9/2016 12:00:00 AM
2954,33,1/9/2016 6:00:00 AM,1/9/2016 6:00:00 AM
2955,91,1/9/2016 12:00:00 PM,1/9/2016 12:00:00 PM
2956,6,1/9/2016 6:00:00 PM,1/9/2016 6:00:00 PM
2957,54,1/10/2016 12:00:00 AM,1/10/2016 12:00:00 AM
2958,24,1/10/2016 6:00:00 AM,1/10/2016 6:00:00 AM
2959,54,1/10/2016 12:00:00 PM,1/10/2016 12:00:00 PM
2960,91,1/10/2016 6:00:00 PM,1/10/2016 6:00:00 PM
2961,53,1/11/2016 12:00:00 AM,1/11/2016 12:00:00 AM
2962,31,1/11/2016 6:00:00 AM,1/11/2016 6:00:00 AM
