6569,62,7/1/2018 12:00:00 AM,7/1/2018 12:00:00 AM
6570,98,7/1/2018 6:00:00 AM,7/1/2018 6:00:00 AM
6571,70,7/1/2018 12:00:00 PM,7/1/2018 12:00:00 PM
6572,61,7/1/2018 6:00:00 PM,7/1/2018 6:00:00 PM
6573,13,7/2/2018 12:00:00 AM,7/2/2018 12:00:00 AM
6574,73,7/2/2018 6:00:00 AM,7/2/2018 6:00:00 AM
6575,83,7/2/2018 12:00:00 PM,7/2/2018 12:00:00 PM
6576,25,7/2/2018 6:00:00 PM,7/2/2018 6:00:00 PM
6577,10,7/3/2018 12:00:00 AM,7/3/2018 12:00:00 AM
6578,94,7/3/2018 6:00:00 AM,7/3/2018 6:00:00 AM
6579,61,7/3/2018 12:00:00 PM,7/3/2018 12:00:00 PM
6580,99,7/3/2018 6:00:00 PM,7/3/2018 6:00:00 PM
6581,46,7/4/2018 12:00:00 AM,7/4/2018 12:00:00 AM
6582,49,7/4/2018 6:00:00 AM,7/4/2018 6:00:00 AM
6583,23,7/4/2018 12:00:00 PM,7/4/2018 12:00:00 PM
6584,85,7/4/2018 6:00:00 PM,7/4/2018 6:00:00 PM
6585,12,7/5/2018 12:00:00 AM,7/5/2018 12:00:00 AM
6586,10,7/5/2018 6:00:00 AM,7/5/2018 6:00:00 AM
6587,90,7/5/2018 12:00:00 PM,7/5/2018 12:00:00 PM
6588,30,7/5/2018 6:00:00 PM,7/5/2018 6:00:00 PM
6589,71,7/6/2018 12:00:00 AM,7/6/2018 12:00:00 AM
6590,62,7/6/2018 6:00:00 AM,7/6/2018 6:00:00 AM
6591,26,7/6/2018 12:00:00 PM,7/6/2018 12:00:00 PM
6592,79,7/6/2018 6:00:00 PM,7/6/2018 6:00:00 PM
6593,29,7/7/2018 12:00:00 AM,7/7/2018 12:00:00 AM
6594,47,7/7/2018 6:00:00 AM,7/7/2018 6:00:00 AM
6595,23,7/7/2018 12:00:00 PM,7/7/2018 12:00:00 PM
6596,64,7/7/2018 6:00:00 PM,7/7/2018 6:00:00 PM
6597,78,7/8/2018 12:00:00 AM,7/8/2018 12:00:00 AM
6598,95,7/8/2018 6:00:00 AM,7/8/2018 6:00:00 AM
6599,68,7/8/2018 12:00:00 PM,7/8/2018 12:00:00 PM
6600,20,7/8/2018 6:00:00 PM,7/8/2018 6:00:00 PM
6601,66,7/9/2018 12:00:00 AM,7/9/2018 12:00:00 AM
6602,24,7/9/2018 6:00:00 AM,7/9/2018 6:00:00 AM
6603,4,7/9/2018 12:00:00 PM,7/9/2018 12:00:00 PM
6604,41,7/9/2018 6:00:00 PM,7/9/2018 6:00:00 PM
6605,76,7/10/2018 12:00:00 AM,7/10/2018 12:00:00 AM
6606,64,7/10/2018 6:00:00 AM,7/10/2018 6:00:00 AM
6607,94,7/10/2018 12:00:00 PM,7/10/2018 12:00:00 PM
6608,5,7/10/2018 6:00:00 PM,7/10/2018 6:00:00 PM
6609,25,7/11/2018 12:00:00 AM,7/11/2018 12:00:00 AM
6610,48,7/11/2018 6:00:00 AM,7/11/2018 6:00:00 AM
6611,19,7/11/2018 12:00:00 PM,7/11/2018 12:00:00 PM
6612,0,7/11/2018 6:00:00 PM,7/11/2018 6:00:00 PM
6613,34,7/12/2018 12:00:00 AM,7/12/2018 12:00:00 AM
6614,36,7/12/2018 6:00:00 AM,7/12/2018 6:00:00 AM
6615,83,7/12/2018 12:00:00 PM,7/12/2018 12:00:00 PM
6616,91,7/12/2018 6:00:00 PM,7/12/2018 6:00:00 PM
6617,50,7/13/2018 12:00:00 AM,7/13/2018 12:00:00 AM
6618,97,7/13/2018 6:00:00 AM,7/13/2018 6:00:00 AM
6619,38,7/13/2018 12:00:00 PM,7/13/2018 12:00:00 PM
6620,10,7/13/2018 6:00:00 PM,7/13/2018 6:00:00 PM
6621,56,7/14/2018 12:00:00 AM,7/14/2018 12:00:00 AM
6622,63,7/14/2018 6:00:00 AM,7/14/2018 6:00:00 AM
6623,84,7/14/2018 12:00:00 PM,7/14/2018 12:00:00 PM
6624,59,7/14/2018 6:00:00 PM,7/14/2018 6:00:00 PM
6625,65,7/15/2018 12:00:00 AM,7/15/2018 12:00:00 AM
6626,77,7/15/2018 6:00:00 AM,7/15/2018 6:00:00 AM
6627,4,7/15/2018 12:00:00 PM,7/15/2018 12:00:00 PM
6628,63,7/15/2018 6:00:00 PM,7/15/2018 6:00:00 PM
6629,12,7/16/2018 12:00:00 AM,7/16/2018 12:00:00 AM
6630,12,7/16/2018 6:00:00 AM,7/16/2018 6:00:00 AM
6631,82,7/16/2018 12:00:00 PM,7/16/2018 12:00:00 PM
6632,84,7/16/2018 6:00:00 PM,7/16/2018 6:00:00 PM
6633,45,7/17/2018 12:00:00 AM,7/17/2018 12:00:00 AM
6634,24,7/17/2018 6:00:00 AM,7/17/2018 6:00:00 AM
6635,5,7/17/2018 12:00:00 PM,7/17/2018 12:00:00 PM
6636,88,7/17/2018 6:00:00 PM,7/17/2018 6:00:00 PM
6637,46,7/18/2018 12:00:00 AM,7/18/2018 12:00:00 AM
6638,78,7/18/2018 6:00:00 AM,7/18/2018 6:00:00 AM
6639,29,7/18/2018 12:00:00 PM,7/18/2018 12:00:00 PM
6640,44,7/18/2018 6:00:00 PM,7/18/2018 6:00:00 PM
6641,46,7/19/2018 12:00:00 AM,7/19/2018 12:00:00 AM
6642,64,7/19/2018 6:00:00 AM,7/19/2018 6:00:00 AM
6643,38,7/19/2018 12:00:00 PM,7/19/2018 12:00:00 PM
6644,88,7/19/2018 6:00:00 PM,7/19/2018 6:00:00 PM
6645,14,7/20/2018 12:00:00 AM,7/20/2018 12:00:00 AM
6646,37,7/20/2018 6:00:00 AM,7/20/2018 6:00:00 AM
6647,25,7/20/2018 12:00:00 PM,7/20/2018 12:00:00 PM
6648,1,7/20/2018 6:00:00 PM,7/20/2018 6:00:00 PM
6649,99,7/21/2018 12:00:00 AM,7/21/2018 12:00:00 AM
6650,17,7/21/2018 6:00:00 AM,7/21/2018 6:00:00 AM
6651,99,7/21/2018 12:00:00 PM,7/21/2018 12:00:00 PM
6652,20,7/21/2018 6:00:00 PM,7/21/2018 6:00:00 PM
6653,57,7/22/2018 12:00:00 AM,7/22/2018 12:00:00 AM
6654,6,7/22/2018 6:00:00 AM,7/22/2018 6:00:00 AM
6655,31,7/22/2018 12:00:00 PM,7/22/2018 12:00:00 PM
6656,23,7/22/2018 6:00:00 PM,7/22/2018 6:00:00 PM
6657,15,7/23/2018 12:00:00 AM,7/23/2018 12:00:00 AM
6658,27,7/23/2018 6:00:00 AM,7/23/2018 6:00:00 AM
6659,86,7/23/2018 12:00:00 PM,7/23/2018 12:00:00 PM
6660,48,7/23/2018 6:00:00 PM,7/23/2018 6:00:00 PM
6661,55,7/24/2018 12:00:00 AM,7/24/2018 12:00:00 AM
