1945,Product   ,4/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1946,Product   ,4/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1947,Product   ,4/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1948,Product   ,4/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1949,Product   ,4/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1950,Product   ,4/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1951,Product   ,4/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1952,Product   ,4/8/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1953,Product   ,4/9/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1954,Product   ,4/10/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1955,Product   ,4/11/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1956,Product   ,4/12/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1957,Product   ,4/13/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1958,Product   ,4/14/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1959,Product   ,4/15/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1960,Product   ,4/16/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1961,Product   ,4/17/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1962,Product   ,4/18/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1963,Product   ,4/19/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1964,Product   ,4/20/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1965,Product   ,4/21/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1966,Product   ,4/22/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1967,Product   ,4/23/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1968,Product   ,4/24/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1969,Product   ,4/25/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1970,Product   ,4/26/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1971,Product   ,4/27/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1972,Product   ,4/28/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1973,Product   ,4/29/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1974,Product   ,4/30/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1975,Product   ,5/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1976,Product   ,5/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1977,Product   ,5/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1978,Product   ,5/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1979,Product   ,5/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1980,Product   ,5/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1981,Product   ,5/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1982,Product   ,5/8/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1983,Product   ,5/9/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1984,Product   ,5/10/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1985,Product   ,5/11/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1986,Product   ,5/12/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1987,Product   ,5/13/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1988,Product   ,5/14/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1989,Product   ,5/15/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1990,Product   ,5/16/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1991,Product   ,5/17/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1992,Product   ,5/18/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1993,Product   ,5/19/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1994,Product   ,5/20/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1995,Product   ,5/21/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1996,Product   ,5/22/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1997,Product   ,5/23/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1998,Product   ,5/24/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1999,Product   ,5/25/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2000,Product   ,5/26/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2001,Product   ,5/27/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2002,Product   ,5/28/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2003,Product   ,5/29/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2004,Product   ,5/30/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2005,Product   ,5/31/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2006,Product   ,6/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2007,Product   ,6/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2008,Product   ,6/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2009,Product   ,6/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2010,Product   ,6/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2011,Product   ,6/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2012,Product   ,6/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2013,Product   ,6/8/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2014,Product   ,6/9/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2015,Product   ,6/10/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2016,Product   ,6/11/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2017,Product   ,6/12/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2018,Product   ,6/13/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2019,Product   ,6/14/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2020,Product   ,6/15/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2021,Product   ,6/16/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2022,Product   ,6/17/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2023,Product   ,6/18/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2024,Product   ,6/19/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2025,Product   ,6/20/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2026,Product   ,6/21/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2027,Product   ,6/22/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2028,Product   ,6/23/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2029,Product   ,6/24/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2030,Product   ,6/25/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2031,Product   ,6/26/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2032,Product   ,6/27/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2033,Product   ,6/28/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2034,Product   ,6/29/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2035,Product   ,6/30/2018 8:30:00 AM,8/13/2018 11:55:11 AM
