1124,Product   ,1/1/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1125,Product   ,1/2/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1126,Product   ,1/3/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1127,Product   ,1/4/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1128,Product   ,1/5/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1129,Product   ,1/6/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1130,Product   ,1/7/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1131,Product   ,1/8/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1132,Product   ,1/9/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1133,Product   ,1/10/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1134,Product   ,1/11/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1135,Product   ,1/12/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1136,Product   ,1/13/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1137,Product   ,1/14/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1138,Product   ,1/15/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1139,Product   ,1/16/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1140,Product   ,1/17/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1141,Product   ,1/18/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1142,Product   ,1/19/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1143,Product   ,1/20/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1144,Product   ,1/21/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1145,Product   ,1/22/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1146,Product   ,1/23/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1147,Product   ,1/24/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1148,Product   ,1/25/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1149,Product   ,1/26/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1150,Product   ,1/27/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1151,Product   ,1/28/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1152,Product   ,1/29/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1153,Product   ,1/30/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1154,Product   ,1/31/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1155,Product   ,2/1/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1156,Product   ,2/2/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1157,Product   ,2/3/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1158,Product   ,2/4/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1159,Product   ,2/5/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1160,Product   ,2/6/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1161,Product   ,2/7/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1162,Product   ,2/8/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1163,Product   ,2/9/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1164,Product   ,2/10/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1165,Product   ,2/11/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1166,Product   ,2/12/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1167,Product   ,2/13/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1168,Product   ,2/14/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1169,Product   ,2/15/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1170,Product   ,2/16/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1171,Product   ,2/17/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1172,Product   ,2/18/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1173,Product   ,2/19/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1174,Product   ,2/20/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1175,Product   ,2/21/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1176,Product   ,2/22/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1177,Product   ,2/23/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1178,Product   ,2/24/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1179,Product   ,2/25/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1180,Product   ,2/26/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1181,Product   ,2/27/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1182,Product   ,2/28/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1183,Product   ,3/1/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1184,Product   ,3/2/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1185,Product   ,3/3/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1186,Product   ,3/4/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1187,Product   ,3/5/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1188,Product   ,3/6/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1189,Product   ,3/7/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1190,Product   ,3/8/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1191,Product   ,3/9/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1192,Product   ,3/10/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1193,Product   ,3/11/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1194,Product   ,3/12/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1195,Product   ,3/13/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1196,Product   ,3/14/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1197,Product   ,3/15/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1198,Product   ,3/16/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1199,Product   ,3/17/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1200,Product   ,3/18/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1201,Product   ,3/19/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1202,Product   ,3/20/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1203,Product   ,3/21/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1204,Product   ,3/22/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1205,Product   ,3/23/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1206,Product   ,3/24/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1207,Product   ,3/25/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1208,Product   ,3/26/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1209,Product   ,3/27/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1210,Product   ,3/28/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1211,Product   ,3/29/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1212,Product   ,3/30/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1213,Product   ,3/31/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1214,Product   ,4/1/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1215,Product   ,4/2/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1216,Product   ,4/3/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1217,Product   ,4/4/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1218,Product   ,4/5/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1219,Product   ,4/6/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1220,Product   ,4/7/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1221,Product   ,4/8/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1222,Product   ,4/9/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1223,Product   ,4/10/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1224,Product   ,4/11/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1225,Product   ,4/12/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1226,Product   ,4/13/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1227,Product   ,4/14/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1228,Product   ,4/15/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1229,Product   ,4/16/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1230,Product   ,4/17/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1231,Product   ,4/18/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1232,Product   ,4/19/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1233,Product   ,4/20/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1234,Product   ,4/21/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1235,Product   ,4/22/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1236,Product   ,4/23/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1237,Product   ,4/24/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1238,Product   ,4/25/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1239,Product   ,4/26/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1240,Product   ,4/27/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1241,Product   ,4/28/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1242,Product   ,4/29/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1243,Product   ,4/30/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1244,Product   ,5/1/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1245,Product   ,5/2/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1246,Product   ,5/3/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1247,Product   ,5/4/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1248,Product   ,5/5/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1249,Product   ,5/6/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1250,Product   ,5/7/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1251,Product   ,5/8/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1252,Product   ,5/9/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1253,Product   ,5/10/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1254,Product   ,5/11/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1255,Product   ,5/12/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1256,Product   ,5/13/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1257,Product   ,5/14/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1258,Product   ,5/15/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1259,Product   ,5/16/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1260,Product   ,5/17/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1261,Product   ,5/18/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1262,Product   ,5/19/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1263,Product   ,5/20/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1264,Product   ,5/21/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1265,Product   ,5/22/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1266,Product   ,5/23/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1267,Product   ,5/24/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1268,Product   ,5/25/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1269,Product   ,5/26/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1270,Product   ,5/27/2017 8:30:00 AM,8/8/2018 7:13:01 AM
1271,Product   ,5/28/2017 8:30:00 AM,8/8/2018 7:13:01 AM
