1882,Product   ,1/28/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1883,Product   ,1/29/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1884,Product   ,1/30/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1885,Product   ,1/31/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1886,Product   ,2/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1887,Product   ,2/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1888,Product   ,2/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1889,Product   ,2/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1890,Product   ,2/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1891,Product   ,2/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1892,Product   ,2/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1893,Product   ,2/8/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1894,Product   ,2/9/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1895,Product   ,2/10/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1896,Product   ,2/11/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1897,Product   ,2/12/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1898,Product   ,2/13/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1899,Product   ,2/14/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1900,Product   ,2/15/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1901,Product   ,2/16/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1902,Product   ,2/17/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1903,Product   ,2/18/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1904,Product   ,2/19/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1905,Product   ,2/20/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1906,Product   ,2/21/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1907,Product   ,2/22/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1908,Product   ,2/23/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1909,Product   ,2/24/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1910,Product   ,2/25/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1911,Product   ,2/26/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1912,Product   ,2/27/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1913,Product   ,2/28/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1914,Product   ,3/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1915,Product   ,3/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1916,Product   ,3/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1917,Product   ,3/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1918,Product   ,3/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1919,Product   ,3/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1920,Product   ,3/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1855,Product   ,1/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1856,Product   ,1/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1857,Product   ,1/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1858,Product   ,1/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1859,Product   ,1/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1860,Product   ,1/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1861,Product   ,1/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1862,Product   ,1/8/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1863,Product   ,1/9/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1864,Product   ,1/10/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1865,Product   ,1/11/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1866,Product   ,1/12/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1867,Product   ,1/13/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1868,Product   ,1/14/2018 8:30:00 AM,8/13/2018 11:55:11 AM
1869,Product   ,1/15/2018 8:30:00 AM,8/13/2018 11:55:11 AM
