2067,Product   ,8/1/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2068,Product   ,8/2/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2069,Product   ,8/3/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2070,Product   ,8/4/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2071,Product   ,8/5/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2072,Product   ,8/6/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2073,Product   ,8/7/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2074,Product   ,8/8/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2075,Product   ,8/9/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2076,Product   ,8/10/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2077,Product   ,8/11/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2078,Product   ,8/12/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2079,Product   ,8/13/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2080,Product   ,8/14/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2081,Product   ,8/15/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2082,Product   ,8/16/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2083,Product   ,8/17/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2084,Product   ,8/18/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2085,Product   ,8/19/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2086,Product   ,8/20/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2087,Product   ,8/21/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2088,Product   ,8/22/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2089,Product   ,8/23/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2090,Product   ,8/24/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2091,Product   ,8/25/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2092,Product   ,8/26/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2093,Product   ,8/27/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2094,Product   ,8/28/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2095,Product   ,8/29/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2096,Product   ,8/30/2018 8:30:00 AM,8/13/2018 11:55:11 AM
2097,Product   ,8/31/2018 8:30:00 AM,8/13/2018 11:55:11 AM
